Symbol,Exchange,Ticker,passed,fail_reason,Price,Avg_Daily_Value_L,Market_Cap_Cr,Data_Rows
ZSANMCOM,BSE,ZSANMCOM.BO,False,Daily value Rs 0.0L < Rs 10L,49.63,0.02,,3990.0
WARDHEALTH,BSE,WARDHEALTH.BO,False,Daily value Rs 0.0L < Rs 10L,45.34,0.0,,3830.0
VISVEN,BSE,VISVEN.BO,False,Daily value Rs 0.2L < Rs 10L,42.0,0.21,,1404.0
MRUTR,BSE,MRUTR.BO,False,Daily value Rs 0.0L < Rs 10L,15.58,0.01,,3938.0
DECNGOLD,BSE,DECNGOLD.BO,True,,96.2,1241.19,1903.0,305.0
NIBEORD,BSE,NIBEORD.BO,False,Daily value Rs 0.0L < Rs 10L,11.06,0.0,,3839.0
CRANESSOFT,BSE,CRANESSOFT.BO,False,Price Rs 3.7 < Rs 5,3.73,1.31,,305.0
SAICOM,BSE,SAICOM.BO,False,Price Rs 0.2 < Rs 5,0.25,1.36,,2157.0
EY,BSE,EY.BO,False,Daily value Rs 0.1L < Rs 10L,980.0,0.13,,225.0
TRIPR,BSE,TRIPR.BO,False,No data,,,,
NIDHGRN,BSE,NIDHGRN.BO,False,Daily value Rs 1.5L < Rs 10L,266.15,1.46,,1674.0
AVIVA,BSE,AVIVA.BO,False,Daily value Rs 0.2L < Rs 10L,59.37,0.24,,4887.0
ROSEMER,BSE,ROSEMER.BO,False,Daily value Rs 4.2L < Rs 10L,69.35,4.2,,302.0
TWIROST,BSE,TWIROST.BO,False,Price Rs 3.7 < Rs 5,3.67,0.0,,4446.0
KAJALSY,BSE,KAJALSY.BO,False,No data,,,,
AVANCE,BSE,AVANCE.BO,False,Price Rs 1.0 < Rs 5,1.05,149.64,,305.0
MLINDLTD,BSE,MLINDLTD.BO,False,Daily value Rs 0.0L < Rs 10L,10.05,0.0,,6254.0
TERRAREAL,BSE,TERRAREAL.BO,False,No data,,,,
ABANSENT,BSE,ABANSENT.BO,True,,21.75,11.04,151.7,305.0
VAMA,BSE,VAMA.BO,False,Price Rs 3.3 < Rs 5,3.34,1.44,,305.0
BENTCOM,BSE,BENTCOM.BO,False,Price Rs 4.1 < Rs 5,4.05,0.0,,6166.0
SILVERO,BSE,SILVERO.BO,False,Price Rs 4.6 < Rs 5,4.55,0.18,,6802.0
CLASELE,BSE,CLASELE.BO,False,No data,,,,
PRISMMEDI,BSE,PRISMMEDI.BO,False,MCap Rs 15.8Cr < Rs 50Cr,26.04,10.08,15.79,305.0
SPVGLOBAL,BSE,SPVGLOBAL.BO,False,Daily value Rs 0.0L < Rs 10L,14.45,0.0,,5743.0
VERITAS,BSE,VERITAS.BO,True,,149.1,15.9,399.74,305.0
ZNIVITRD,BSE,ZNIVITRD.BO,False,No data,,,,
ASHCAP,BSE,ASHCAP.BO,False,Price Rs 2.5 < Rs 5,2.55,1.8,,305.0
SVARTCORP,BSE,SVARTCORP.BO,False,Price Rs 3.4 < Rs 5,3.42,1.43,,305.0
BAJGLOB,BSE,BAJGLOB.BO,False,No data,,,,
AVONMERC,BSE,AVONMERC.BO,False,No data,,,,
MMWL,BSE,MMWL.BO,False,Daily value Rs 4.4L < Rs 10L,9.21,4.43,,305.0
TASHIND,BSE,TASHIND.BO,False,No data,,,,
AUTOINT,BSE,AUTOINT.BO,False,Daily value Rs 7.7L < Rs 10L,379.45,7.7,,5099.0
ZSPEEDCO,BSE,ZSPEEDCO.BO,False,No data,,,,
SHANTAI,BSE,SHANTAI.BO,False,Daily value Rs 3.5L < Rs 10L,51.4,3.52,,2811.0
CHMBBRW,BSE,CHMBBRW.BO,False,Daily value Rs 7.6L < Rs 10L,33.7,7.59,,259.0
ZMANSOON,BSE,ZMANSOON.BO,False,No data,,,,
ARAVALIS,BSE,ARAVALIS.BO,False,Daily value Rs 0.2L < Rs 10L,5.32,0.15,,299.0
YASTF,BSE,YASTF.BO,False,Daily value Rs 0.1L < Rs 10L,153.9,0.07,,536.0
CUPIDALBV,BSE,CUPIDALBV.BO,True,,23.88,30.91,218.13,305.0
ZSHERAPR,BSE,ZSHERAPR.BO,False,No data,,,,
MAGANTR,BSE,MAGANTR.BO,False,No data,,,,
CRSL,BSE,CRSL.BO,False,Price Rs 2.0 < Rs 5,2.0,11.03,,305.0
SHARDUL,BSE,SHARDUL.BO,False,Daily value Rs 0.9L < Rs 10L,24.0,0.95,,5558.0
SERA,BSE,SERA.BO,True,,34.66,15.43,227.0,1381.0
BENGALS,BSE,BENGALS.BO,False,No data,,,,
UNIWSEC,BSE,UNIWSEC.BO,False,No data,,,,
MERCTRD,BSE,MERCTRD.BO,False,Daily value Rs 2.4L < Rs 10L,5.18,2.35,,305.0
NIRAVCOM,BSE,NIRAVCOM.BO,False,Daily value Rs 0.2L < Rs 10L,600.0,0.22,,209.0
WHITHAL,BSE,WHITHAL.BO,False,No data,,,,
ASUTENT,BSE,ASUTENT.BO,False,No data,,,,
APOLLOFI,BSE,APOLLOFI.BO,False,Daily value Rs 2.7L < Rs 10L,378.95,2.66,,304.0
ESQRMON,BSE,ESQRMON.BO,False,Daily value Rs 0.0L < Rs 10L,5.5,0.0,,7709.0
ENBETRD,BSE,ENBETRD.BO,False,Price Rs 0.4 < Rs 5,0.42,21.13,,1297.0
GANONPRO,BSE,GANONPRO.BO,False,MCap Rs 15.5Cr < Rs 50Cr,16.6,12.85,15.49,305.0
DEVITRD,BSE,DEVITRD.BO,False,No data,,,,
SHRJAGP,BSE,SHRJAGP.BO,False,Daily value Rs 4.5L < Rs 10L,583.0,4.55,,305.0
PUNCTRD,BSE,PUNCTRD.BO,False,No data,,,,
BETXIND,BSE,BETXIND.BO,False,Daily value Rs 2.7L < Rs 10L,345.0,2.66,,298.0
VIRYA,BSE,VIRYA.BO,False,Daily value Rs 0.0L < Rs 10L,630.0,0.0,,3873.0
DHANCOT,BSE,DHANCOT.BO,False,Daily value Rs 0.1L < Rs 10L,89.55,0.12,,261.0
OASISEC,BSE,OASISEC.BO,False,Daily value Rs 1.5L < Rs 10L,11.6,1.47,,2909.0
GARNETINT,BSE,GARNETINT.BO,True,,54.83,12.64,107.66,305.0
SHALPRO,BSE,SHALPRO.BO,False,Price Rs 0.5 < Rs 5,0.49,0.32,,305.0
MEENST,BSE,MEENST.BO,False,No data,,,,
VARUNME,BSE,VARUNME.BO,False,No data,,,,
VINVANI,BSE,VINVANI.BO,False,No data,,,,
SUPER,BSE,SUPER.BO,False,Daily value Rs 8.2L < Rs 10L,623.15,8.16,,305.0
NEELKANTH,BSE,NEELKANTH.BO,False,Daily value Rs 0.1L < Rs 10L,34.84,0.11,,6077.0
ZODJRDMKJ,BSE,ZODJRDMKJ.BO,False,Daily value Rs 3.0L < Rs 10L,33.83,3.0,,305.0
SITAENT,BSE,SITAENT.BO,False,Daily value Rs 2.8L < Rs 10L,163.7,2.79,,305.0
PULSRIN,BSE,PULSRIN.BO,False,Price Rs 1.1 < Rs 5,1.12,79.2,,2223.0
MANBRO,BSE,MANBRO.BO,True,,925.0,10.25,536.6,267.0
ASTALLTD,BSE,ASTALLTD.BO,False,Daily value Rs 8.8L < Rs 10L,73.79,8.79,,305.0
HARIAEXPO,BSE,HARIAEXPO.BO,False,Daily value Rs 0.3L < Rs 10L,7.87,0.26,,214.0
RLF,BSE,RLF.BO,False,Daily value Rs 0.2L < Rs 10L,10.51,0.24,,301.0
REGENTRP,BSE,REGENTRP.BO,False,Daily value Rs 3.1L < Rs 10L,5.84,3.11,,305.0
SAVERA,BSE,SAVERA.BO,False,Daily value Rs 8.5L < Rs 10L,170.9,8.55,,304.0
CHROME,BSE,CHROME.BO,False,Daily value Rs 1.0L < Rs 10L,43.99,0.98,,302.0
ZJEETMAC,BSE,ZJEETMAC.BO,False,Price Rs 0.7 < Rs 5,0.68,0.0,,4435.0
ZHINUDYP,BSE,ZHINUDYP.BO,False,No data,,,,
REMIEDEL,BSE,REMIEDEL.BO,False,Daily value Rs 3.8L < Rs 10L,139.1,3.75,,305.0
GSAUTO,BSE,GSAUTO.BO,False,Daily value Rs 2.1L < Rs 10L,31.0,2.15,,305.0
TRANSFRE,BSE,TRANSFRE.BO,False,Daily value Rs 0.8L < Rs 10L,21.05,0.81,,305.0
AMFORG,BSE,AMFORG.BO,False,Daily value Rs 0.6L < Rs 10L,7.01,0.64,,305.0
ACROW,BSE,ACROW.BO,False,Daily value Rs 0.6L < Rs 10L,674.85,0.62,,251.0
STLSTRINF,BSE,STLSTRINF.BO,False,Daily value Rs 0.4L < Rs 10L,21.37,0.38,,305.0
JAYUSH,BSE,JAYUSH.BO,False,Daily value Rs 2.1L < Rs 10L,786.0,2.06,,292.0
IMEC,BSE,IMEC.BO,False,Daily value Rs 8.1L < Rs 10L,145.25,8.12,,305.0
MDRNSTL,BSE,MDRNSTL.BO,False,Daily value Rs 0.6L < Rs 10L,12.3,0.63,,305.0
SYNTHFO,BSE,SYNTHFO.BO,True,,1847.1,19.45,2674.39,3792.0
GOLKONDA,BSE,GOLKONDA.BO,False,Daily value Rs 2.1L < Rs 10L,6.95,2.13,,305.0
GUJTLRM,BSE,GUJTLRM.BO,False,Price Rs 0.5 < Rs 5,0.53,21.07,,1885.0
COCHINM,BSE,COCHINM.BO,False,Daily value Rs 9.9L < Rs 10L,220.3,9.85,,305.0
INDIAHOMES,BSE,INDIAHOMES.BO,True,,14.74,335.12,586.77,305.0
KVFORGE,BSE,KVFORGE.BO,False,Daily value Rs 2.2L < Rs 10L,121.55,2.16,,305.0
VALLABHSQ,BSE,VALLABHSQ.BO,False,Daily value Rs 0.1L < Rs 10L,13.21,0.14,,236.0
SMFIL,BSE,SMFIL.BO,False,Price Rs 4.1 < Rs 5,4.1,1.95,,305.0
BLOIN,BSE,BLOIN.BO,False,Daily value Rs 0.1L < Rs 10L,30.05,0.09,,297.0
MAITRI,BSE,MAITRI.BO,False,Daily value Rs 0.0L < Rs 10L,23.2,0.05,,220.0
ELANGO,BSE,ELANGO.BO,False,Daily value Rs 0.0L < Rs 10L,8.77,0.04,,270.0
KANSHST,BSE,KANSHST.BO,False,Daily value Rs 6.0L < Rs 10L,50.24,6.01,,305.0
MAHALXSE,BSE,MAHALXSE.BO,False,Daily value Rs 0.1L < Rs 10L,8.42,0.13,,264.0
SIMPLEXCAS,BSE,SIMPLEXCAS.BO,True,,485.15,103.6,377.16,305.0
SSWRL,BSE,SSWRL.BO,False,Daily value Rs 0.4L < Rs 10L,18.21,0.38,,304.0
SIZEMASTER,BSE,SIZEMASTER.BO,False,Daily value Rs 2.5L < Rs 10L,303.15,2.5,,283.0
SOUTHMG,BSE,SOUTHMG.BO,False,Daily value Rs 1.5L < Rs 10L,68.92,1.49,,305.0
BAROEXT,BSE,BAROEXT.BO,True,,8.14,41.2,158.23,305.0
GUJCONT,BSE,GUJCONT.BO,False,Daily value Rs 0.8L < Rs 10L,165.0,0.81,,208.0
PANCHMAHQ,BSE,PANCHMAHQ.BO,False,Daily value Rs 5.9L < Rs 10L,283.05,5.92,,299.0
ADITYA,BSE,ADITYA.BO,False,Daily value Rs 0.5L < Rs 10L,9.7,0.47,,305.0
GLITTEKG,BSE,GLITTEKG.BO,True,,38.69,34.83,100.44,282.0
PRADPME,BSE,PRADPME.BO,True,,372.25,46.7,642.88,305.0
GNRL,BSE,GNRL.BO,True,,93.5,169.42,1434.31,305.0
TNSTLTU,BSE,TNSTLTU.BO,False,Daily value Rs 0.1L < Rs 10L,21.62,0.08,,2142.0
SHRDAIS,BSE,SHRDAIS.BO,False,Daily value Rs 0.8L < Rs 10L,162.65,0.81,,304.0
MAHASTEEL,BSE,MAHASTEEL.BO,False,Daily value Rs 9.5L < Rs 10L,952.8,9.5,,3458.0
NOVIS,BSE,NOVIS.BO,False,Daily value Rs 0.5L < Rs 10L,11.61,0.48,,3346.0
STERPOW,BSE,STERPOW.BO,False,Daily value Rs 1.0L < Rs 10L,19.92,0.98,,1380.0
TULSYAN,BSE,TULSYAN.BO,False,Daily value Rs 1.3L < Rs 10L,22.29,1.27,,301.0
AXELPOLY,BSE,AXELPOLY.BO,False,Daily value Rs 1.6L < Rs 10L,46.5,1.59,,300.0
SPECTRA,BSE,SPECTRA.BO,False,Price Rs 5.0 < Rs 5,4.99,0.05,,244.0
KAJARIR,BSE,KAJARIR.BO,False,Daily value Rs 2.5L < Rs 10L,25.84,2.51,,305.0
SOLIDSTON,BSE,SOLIDSTON.BO,False,Daily value Rs 0.2L < Rs 10L,25.26,0.21,,301.0
SHILGRAVQ,BSE,SHILGRAVQ.BO,False,Daily value Rs 6.0L < Rs 10L,163.15,6.05,,305.0
WHITEORG,BSE,WHITEORG.BO,False,Price Rs 3.7 < Rs 5,3.69,0.97,,305.0
MFSINTRCRP,BSE,MFSINTRCRP.BO,False,Daily value Rs 1.5L < Rs 10L,15.35,1.5,,262.0
RUDRAECO,BSE,RUDRAECO.BO,True,,18.66,41.84,222.67,3547.0
RAJKSYN,BSE,RAJKSYN.BO,False,Daily value Rs 1.1L < Rs 10L,36.96,1.06,,258.0
DEEPAKSP,BSE,DEEPAKSP.BO,False,Daily value Rs 3.6L < Rs 10L,111.0,3.63,,305.0
LOYALTEX,BSE,LOYALTEX.BO,False,Daily value Rs 1.4L < Rs 10L,197.9,1.4,,5287.0
NEWTRAC,BSE,NEWTRAC.BO,False,Price Rs 4.3 < Rs 5,4.31,0.92,,305.0
PBMPOLY,BSE,PBMPOLY.BO,False,Daily value Rs 1.2L < Rs 10L,51.71,1.2,,298.0
ADINATH,BSE,ADINATH.BO,False,Daily value Rs 0.3L < Rs 10L,18.75,0.25,,281.0
SURYALA,BSE,SURYALA.BO,False,Daily value Rs 6.5L < Rs 10L,317.1,6.48,,304.0
TTL,BSE,TTL.BO,False,Daily value Rs 1.0L < Rs 10L,9.2,0.98,,5927.0
INDIANACRY,BSE,INDIANACRY.BO,False,Price Rs 4.7 < Rs 5,4.7,2.26,,305.0
CEETAIN,BSE,CEETAIN.BO,False,Daily value Rs 0.9L < Rs 10L,43.52,0.92,,301.0
VARDMNPOLY,BSE,VARDMNPOLY.BO,False,Daily value Rs 8.2L < Rs 10L,7.66,8.22,,6150.0
RISHYRN,BSE,RISHYRN.BO,False,Daily value Rs 0.5L < Rs 10L,59.0,0.53,,3504.0
BLACKROSE,BSE,BLACKROSE.BO,False,Daily value Rs 9.1L < Rs 10L,74.02,9.13,,305.0
STCORP,BSE,STCORP.BO,False,Price Rs 4.0 < Rs 5,4.03,0.5,,305.0
RAMGOPOLY,BSE,RAMGOPOLY.BO,False,Daily value Rs 1.5L < Rs 10L,18.23,1.45,,301.0
TTLEL,BSE,TTLEL.BO,False,No data,,,,
MKVENTURES,BSE,MKVENTURES.BO,True,,838.85,12.33,322.41,305.0
KUSHIND,BSE,KUSHIND.BO,False,Daily value Rs 0.5L < Rs 10L,5.7,0.51,,305.0
SRECR,BSE,SRECR.BO,False,Daily value Rs 0.3L < Rs 10L,30.97,0.3,,222.0
SURBHIN,BSE,SURBHIN.BO,False,Daily value Rs 0.0L < Rs 10L,54.78,0.01,,2848.0
SEASONST,BSE,SEASONST.BO,False,Daily value Rs 0.2L < Rs 10L,16.05,0.17,,296.0
ZENIFIB,BSE,ZENIFIB.BO,False,Daily value Rs 0.9L < Rs 10L,50.45,0.9,,304.0
BHILSPIN,BSE,BHILSPIN.BO,False,Daily value Rs 4.6L < Rs 10L,111.55,4.65,,303.0
SANTETX,BSE,SANTETX.BO,False,Daily value Rs 1.5L < Rs 10L,148.85,1.5,,299.0
VIPPYSP,BSE,VIPPYSP.BO,False,Daily value Rs 0.8L < Rs 10L,161.95,0.84,,289.0
JAIHINDS,BSE,JAIHINDS.BO,False,MCap Rs 41.6Cr < Rs 50Cr,48.0,10.73,41.63,265.0
RAGHUSYN,BSE,RAGHUSYN.BO,False,Daily value Rs 5.6L < Rs 10L,106.05,5.63,,305.0
JATTAINDUS,BSE,JATTAINDUS.BO,False,Daily value Rs 1.9L < Rs 10L,418.0,1.89,,283.0
KAMADGIRI,BSE,KAMADGIRI.BO,False,Daily value Rs 2.0L < Rs 10L,83.5,2.03,,289.0
OMNITEX,BSE,OMNITEX.BO,False,Daily value Rs 7.0L < Rs 10L,702.65,6.96,,304.0
PATSPINLTD,BSE,PATSPINLTD.BO,False,Daily value Rs 0.5L < Rs 10L,6.63,0.47,,305.0
ONEGLOBAL,BSE,ONEGLOBAL.BO,True,,563.65,143.14,400.46,1961.0
NEOINFRA,BSE,NEOINFRA.BO,False,Daily value Rs 0.6L < Rs 10L,42.56,0.56,,219.0
GENESIS,BSE,GENESIS.BO,False,Daily value Rs 0.6L < Rs 10L,101.0,0.58,,3533.0
WINSOME,BSE,WINSOME.BO,False,Price Rs 1.8 < Rs 5,1.83,0.04,,5889.0
EVERFIN,BSE,EVERFIN.BO,False,Daily value Rs 0.8L < Rs 10L,98.0,0.81,,291.0
KRRAIL,BSE,KRRAIL.BO,True,,22.7,28.8,94.9,305.0
YARNSYN,BSE,YARNSYN.BO,False,Daily value Rs 0.5L < Rs 10L,12.61,0.49,,304.0
GUJCOTEX,BSE,GUJCOTEX.BO,False,Daily value Rs 9.4L < Rs 10L,8.57,9.41,,3326.0
GARWSYN,BSE,GARWSYN.BO,False,Daily value Rs 0.4L < Rs 10L,18.4,0.38,,186.0
ECOHOTELS,BSE,ECOHOTELS.BO,False,Daily value Rs 7.4L < Rs 10L,11.33,7.4,,305.0
SARUPINDUS,BSE,SARUPINDUS.BO,False,Daily value Rs 0.2L < Rs 10L,148.0,0.18,,4022.0
OXFORDIN,BSE,OXFORDIN.BO,False,Daily value Rs 0.1L < Rs 10L,11.48,0.06,,91.0
HINDADH,BSE,HINDADH.BO,False,Daily value Rs 3.4L < Rs 10L,298.45,3.4,,304.0
BPAGRI,BSE,BPAGRI.BO,True,,30.2,31.98,1819.73,868.0
SRIKPRIND,BSE,SRIKPRIND.BO,False,Daily value Rs 1.1L < Rs 10L,18.62,1.09,,305.0
JYOTIRES,BSE,JYOTIRES.BO,True,,756.3,146.81,907.56,305.0
SOUTLAT,BSE,SOUTLAT.BO,False,Daily value Rs 2.5L < Rs 10L,29.34,2.55,,249.0
OSWAYRN,BSE,OSWAYRN.BO,False,Daily value Rs 0.0L < Rs 10L,16.87,0.05,,262.0
WINSOMTX,BSE,WINSOMTX.BO,True,,68.9,16.32,136.56,305.0
MODINSU,BSE,MODINSU.BO,True,,222.45,165.4,1048.72,305.0
SEKURITIND,BSE,SEKURITIND.BO,True,,93.07,24.76,847.92,305.0
MADHUDIN,BSE,MADHUDIN.BO,False,Daily value Rs 0.3L < Rs 10L,30.28,0.33,,302.0
RESTILE,BSE,RESTILE.BO,False,Daily value Rs 0.6L < Rs 10L,6.31,0.61,,305.0
HALDYNGL,BSE,HALDYNGL.BO,True,,80.15,31.33,430.82,305.0
DUROPLY,BSE,DUROPLY.BO,False,Daily value Rs 4.5L < Rs 10L,131.55,4.52,,304.0
AGIOPAPER,BSE,AGIOPAPER.BO,False,Price Rs 3.6 < Rs 5,3.61,0.03,,269.0
TAHMARENT,BSE,TAHMARENT.BO,False,Daily value Rs 5.0L < Rs 10L,6.09,5.03,,2747.0
KSSMART,BSE,KSSMART.BO,False,Daily value Rs 5.4L < Rs 10L,233.1,5.4,,13.0
NATPLY,BSE,NATPLY.BO,False,Daily value Rs 0.2L < Rs 10L,5.14,0.18,,203.0
JUMBO,BSE,JUMBO.BO,False,Daily value Rs 2.8L < Rs 10L,55.88,2.77,,305.0
SANPA,BSE,SANPA.BO,False,Daily value Rs 0.4L < Rs 10L,193.8,0.37,,264.0
VENTURA,BSE,VENTURA.BO,False,Daily value Rs 0.5L < Rs 10L,7.85,0.46,,305.0
SHKARTP,BSE,SHKARTP.BO,False,Daily value Rs 0.9L < Rs 10L,5.83,0.94,,305.0
STHINPA,BSE,STHINPA.BO,True,,90.0,10.35,168.75,302.0
FAMILYCARE,BSE,FAMILYCARE.BO,False,Price Rs 2.9 < Rs 5,2.92,1.97,,305.0
RIR,BSE,RIR.BO,True,,147.65,253.64,1174.89,3660.0
JETKINGQ,BSE,JETKINGQ.BO,False,Daily value Rs 6.4L < Rs 10L,123.0,6.4,,305.0
INDAGIV,BSE,INDAGIV.BO,False,Daily value Rs 0.0L < Rs 10L,36.0,0.02,,149.0
APLAB,BSE,APLAB.BO,False,Daily value Rs 3.2L < Rs 10L,68.34,3.15,,5328.0
PCS,BSE,PCS.BO,False,Daily value Rs 0.6L < Rs 10L,18.31,0.64,,305.0
SPELS,BSE,SPELS.BO,True,,136.4,86.44,629.04,305.0
EDVENSWA,BSE,EDVENSWA.BO,False,Daily value Rs 5.8L < Rs 10L,21.86,5.75,,305.0
PERVASIVE,BSE,PERVASIVE.BO,False,No data,,,,
SWITCHTE,BSE,SWITCHTE.BO,False,Daily value Rs 3.1L < Rs 10L,82.1,3.14,,266.0
CALCOM,BSE,CALCOM.BO,False,Daily value Rs 6.0L < Rs 10L,73.93,5.95,,305.0
DYNAVSN,BSE,DYNAVSN.BO,False,Daily value Rs 0.8L < Rs 10L,148.15,0.83,,293.0
BCCFUBA,BSE,BCCFUBA.BO,True,,113.85,20.38,199.38,305.0
PRECISIO,BSE,PRECISIO.BO,False,Daily value Rs 2.2L < Rs 10L,135.75,2.19,,305.0
FINELINE,BSE,FINELINE.BO,False,Daily value Rs 0.7L < Rs 10L,84.33,0.67,,6029.0
S&SPOWER,BSE,S&SPOWER.BO,False,Daily value Rs 3.3L < Rs 10L,332.75,3.33,,1507.0
RNITAI,BSE,RNITAI.BO,False,Listed only 118 days,53.98,86.28,403.73,81.0
GUJARATPOLY,BSE,GUJARATPOLY.BO,False,Daily value Rs 2.3L < Rs 10L,53.0,2.27,,305.0
MAGNUS,BSE,MAGNUS.BO,False,Daily value Rs 2.6L < Rs 10L,64.27,2.65,,5543.0
MODMA,BSE,MODMA.BO,False,Daily value Rs 0.0L < Rs 10L,16.29,0.04,,48.0
ACIIN,BSE,ACIIN.BO,False,Price Rs 1.2 < Rs 5,1.24,5.03,,305.0
SBECSYS,BSE,SBECSYS.BO,False,Daily value Rs 0.2L < Rs 10L,18.05,0.18,,303.0
INCAP,BSE,INCAP.BO,False,Daily value Rs 2.0L < Rs 10L,84.28,2.0,,302.0
GUJINTRX,BSE,GUJINTRX.BO,True,,450.9,13.88,154.9,305.0
REGANTO,BSE,REGANTO.BO,False,Daily value Rs 8.3L < Rs 10L,7.88,8.25,,305.0
PANELEC,BSE,PANELEC.BO,False,Daily value Rs 0.4L < Rs 10L,34.41,0.36,,270.0
VXLINSTR,BSE,VXLINSTR.BO,False,Price Rs 3.2 < Rs 5,3.2,0.12,,4480.0
LEENEE,BSE,LEENEE.BO,False,Daily value Rs 1.8L < Rs 10L,7.71,1.78,,305.0
PATELSAI,BSE,PATELSAI.BO,True,,221.5,15.23,121.17,305.0
ATHENAGLO,BSE,ATHENAGLO.BO,False,Daily value Rs 2.1L < Rs 10L,66.25,2.15,,305.0
NARMP,BSE,NARMP.BO,True,,16.36,24.94,59.27,873.0
DUTRON,BSE,DUTRON.BO,False,Daily value Rs 0.2L < Rs 10L,103.05,0.23,,258.0
MAGNAELQ,BSE,MAGNAELQ.BO,True,,900.2,21.15,380.97,305.0
ELNET,BSE,ELNET.BO,False,Daily value Rs 3.6L < Rs 10L,316.25,3.61,,305.0
ACCEL,BSE,ACCEL.BO,False,Daily value Rs 2.4L < Rs 10L,11.38,2.43,,305.0
DHINDIA,BSE,DHINDIA.BO,True,,222.5,39.7,227.73,305.0
ALFATRAN,BSE,ALFATRAN.BO,False,MCap Rs 36.8Cr < Rs 50Cr,40.21,11.73,36.79,305.0
NHCFOODS,BSE,NHCFOODS.BO,False,Price Rs 0.8 < Rs 5,0.75,12.52,,305.0
KEERTHI,BSE,KEERTHI.BO,False,Daily value Rs 0.6L < Rs 10L,52.47,0.61,,280.0
SRICC,BSE,SRICC.BO,False,Daily value Rs 1.3L < Rs 10L,40.0,1.31,,264.0
SURAJ,BSE,SURAJ.BO,True,,216.95,13.04,247.32,3029.0
PRSNTIN,BSE,PRSNTIN.BO,False,Daily value Rs 0.1L < Rs 10L,13.5,0.12,,6530.0
ZKHANDEN,BSE,ZKHANDEN.BO,False,Daily value Rs 0.1L < Rs 10L,117.9,0.12,,295.0
RITESHIN,BSE,RITESHIN.BO,False,Daily value Rs 4.0L < Rs 10L,50.6,3.99,,305.0
VADILENT,BSE,VADILENT.BO,True,,9875.0,30.13,851.88,298.0
ASHAI,BSE,ASHAI.BO,False,Daily value Rs 0.0L < Rs 10L,7.7,0.04,,259.0
RGRL,BSE,RGRL.BO,False,Price Rs 1.2 < Rs 5,1.19,0.74,,305.0
WILLIMFI,BSE,WILLIMFI.BO,False,Daily value Rs 0.1L < Rs 10L,5.6,0.05,,292.0
AJANTSOY,BSE,AJANTSOY.BO,True,,20.67,11.06,166.36,305.0
KISAAN,BSE,KISAAN.BO,False,Daily value Rs 0.8L < Rs 10L,17.87,0.77,,305.0
SIEL,BSE,SIEL.BO,False,Daily value Rs 0.8L < Rs 10L,31.13,0.82,,298.0
SPTRSHI,BSE,SPTRSHI.BO,False,Daily value Rs 1.8L < Rs 10L,42.29,1.78,,1465.0
SRDAPRT,BSE,SRDAPRT.BO,False,Daily value Rs 2.1L < Rs 10L,80.46,2.12,,952.0
SANWARIA,BSE,SANWARIA.BO,False,Price Rs 0.5 < Rs 5,0.49,0.15,,5718.0
PRIMAGR,BSE,PRIMAGR.BO,False,Daily value Rs 0.2L < Rs 10L,14.28,0.17,,294.0
TARAI,BSE,TARAI.BO,False,Daily value Rs 0.1L < Rs 10L,6.95,0.08,,294.0
MODAIRY,BSE,MODAIRY.BO,False,Daily value Rs 6.4L < Rs 10L,34.58,6.39,,305.0
BAMBINO,BSE,BAMBINO.BO,False,Daily value Rs 2.0L < Rs 10L,190.0,1.98,,305.0
PRIMIND,BSE,PRIMIND.BO,False,Daily value Rs 3.5L < Rs 10L,33.67,3.51,,305.0
VIKASWSP,BSE,VIKASWSP.BO,False,Price Rs 0.9 < Rs 5,0.93,0.92,,44.0
VSFPROJ,BSE,VSFPROJ.BO,False,Daily value Rs 2.3L < Rs 10L,37.65,2.26,,298.0
BANSTEA,BSE,BANSTEA.BO,False,Daily value Rs 0.0L < Rs 10L,15.86,0.01,,6802.0
POONADAL,BSE,POONADAL.BO,False,Daily value Rs 0.8L < Rs 10L,66.99,0.82,,297.0
TRANSFD,BSE,TRANSFD.BO,False,Daily value Rs 1.0L < Rs 10L,464.0,1.02,,259.0
SHINDL,BSE,SHINDL.BO,True,,146.8,281.18,579.21,305.0
DATIWARE,BSE,DATIWARE.BO,False,Daily value Rs 0.0L < Rs 10L,23.78,0.03,,6802.0
KMGMILK,BSE,KMGMILK.BO,False,Daily value Rs 0.0L < Rs 10L,48.36,0.0,,3305.0
KSE,BSE,KSE.BO,True,,191.7,33.7,613.44,5056.0
VIRATCRA,BSE,VIRATCRA.BO,False,Daily value Rs 1.1L < Rs 10L,29.87,1.1,,304.0
IBINFO,BSE,IBINFO.BO,True,,684.15,31.87,87.62,286.0
AMBARPIL,BSE,AMBARPIL.BO,False,Daily value Rs 2.2L < Rs 10L,161.5,2.2,,304.0
CHORDIA,BSE,CHORDIA.BO,False,Daily value Rs 0.3L < Rs 10L,69.34,0.25,,242.0
CIANAGRO,BSE,CIANAGRO.BO,True,,969.9,506.62,2714.35,305.0
OMEAG,BSE,OMEAG.BO,False,Daily value Rs 0.2L < Rs 10L,8.17,0.23,,1632.0
TAIIND,BSE,TAIIND.BO,False,Daily value Rs 2.1L < Rs 10L,25.37,2.06,,299.0
BKV,BSE,BKV.BO,False,Daily value Rs 0.4L < Rs 10L,9.1,0.45,,305.0
