Symbol,Exchange,Ticker,passed,fail_reason,Price,Avg_Daily_Value_L,Market_Cap_Cr,Data_Rows
CORDSCABLE,NSE,CORDSCABLE.NS,True,,148.37,38.05,191.81,4461.0
COROMANDEL,NSE,COROMANDEL.NS,True,,1911.0,5948.5,56320.67,5863.0
COSMOFIRST,NSE,COSMOFIRST.NS,True,,624.55,686.98,1617.47,6803.0
CPCAP,NSE,CPCAP.NS,True,,83.4,14.51,151.78,254.0
CRAFTSMAN,NSE,CRAFTSMAN.NS,True,,6912.0,3896.11,16488.98,1233.0
CREDITACC,NSE,CREDITACC.NS,True,,1156.9,10489.23,18523.29,1871.0
CREST,NSE,CREST.NS,True,,330.25,47.37,933.51,4743.0
CRISIL,NSE,CRISIL.NS,True,,4000.4,2078.49,29279.3,5893.0
CROMPTON,NSE,CROMPTON.NS,True,,243.15,7353.87,15892.23,2437.0
CROWN,NSE,CROWN.NS,True,,116.63,25.45,130.9,2226.0
CSBBANK,NSE,CSBBANK.NS,True,,361.3,4997.8,6118.13,1561.0
CSLFINANCE,NSE,CSLFINANCE.NS,True,,246.95,56.61,555.33,905.0
CUB,NSE,CUB.NS,True,,241.35,5446.65,17933.45,5893.0
CUBEXTUB,NSE,CUBEXTUB.NS,True,,89.05,424.3,127.51,4475.0
CUMMINSIND,NSE,CUMMINSIND.NS,True,,4615.3,31615.75,127936.11,5890.0
CUPID,NSE,CUPID.NS,True,,79.6,39117.77,10715.18,2351.0
CYBERTECH,NSE,CYBERTECH.NS,True,,110.12,39.41,342.81,5890.0
CYIENT,NSE,CYIENT.NS,True,,825.35,2953.46,9113.07,4847.0
CYIENTDLM,NSE,CYIENTDLM.NS,True,,303.8,3204.93,2420.33,668.0
DABUR,NSE,DABUR.NS,True,,430.7,7725.01,76392.84,5890.0
DALBHARAT,NSE,DALBHARAT.NS,True,,1841.0,5332.19,34560.87,1791.0
DALMIASUG,NSE,DALMIASUG.NS,True,,320.6,301.86,2594.91,5889.0
DAMCAPITAL,NSE,DAMCAPITAL.NS,True,,129.85,622.98,917.86,307.0
DATAMATICS,NSE,DATAMATICS.NS,True,,686.35,1776.71,4056.77,5408.0
DATAPATTNS,NSE,DATAPATTNS.NS,True,,3230.8,27880.88,18087.3,1049.0
DBCORP,NSE,DBCORP.NS,True,,207.61,142.76,3700.56,4003.0
DBEIL,NSE,DBEIL.NS,True,,73.08,78.38,340.41,344.0
DBL,NSE,DBL.NS,True,,411.4,1219.07,6682.98,2373.0
DBOL,NSE,DBOL.NS,True,,98.9,184.58,650.8,874.0
DBREALTY,NSE,DBREALTY.NS,True,,98.07,2169.89,5319.38,3969.0
DCAL,NSE,DCAL.NS,True,,158.05,485.01,2481.06,5420.0
DCBBANK,NSE,DCBBANK.NS,True,,169.82,4057.14,5471.44,4786.0
DCI,NSE,DCI.NS,True,,282.5,65.18,463.3,1533.0
DCMNVL,NSE,DCMNVL.NS,True,,111.55,14.37,223.16,1654.0
DCMSHRIRAM,NSE,DCMSHRIRAM.NS,True,,1041.0,554.29,16140.77,5889.0
DCMSRIND,NSE,DCMSRIND.NS,True,,35.32,54.83,959.18,1049.0
DCW,NSE,DCW.NS,True,,40.17,507.07,1401.51,5890.0
DCXINDIA,NSE,DCXINDIA.NS,True,,163.72,3828.87,1824.0,831.0
DDEVPLSTIK,NSE,DDEVPLSTIK.NS,True,,229.5,230.63,2374.79,293.0
DECCANCE,NSE,DECCANCE.NS,True,,651.75,195.98,913.86,5862.0
DEEDEV,NSE,DEEDEV.NS,True,,267.45,12999.54,1852.45,432.0
DEEPAKFERT,NSE,DEEPAKFERT.NS,True,,908.55,3190.01,11480.92,7585.0
DEEPAKNTR,NSE,DEEPAKNTR.NS,True,,1390.3,1929.51,18962.73,3819.0
DEEPINDS,NSE,DEEPINDS.NS,True,,409.75,1598.57,2622.4,1215.0
DELHIVERY,NSE,DELHIVERY.NS,True,,422.85,8712.51,31757.11,948.0
DELPHIFX,NSE,DELPHIFX.NS,True,,9.88,155.09,3656.63,3633.0
DELTACORP,NSE,DELTACORP.NS,True,,53.89,584.99,1443.43,4532.0
DEN,NSE,DEN.NS,True,,25.95,102.83,1237.21,4029.0
DENORA,NSE,DENORA.NS,True,,698.25,44.99,370.68,5890.0
DENTA,NSE,DENTA.NS,True,,241.6,527.72,645.07,284.0
DEVIT,NSE,DEVIT.NS,True,,27.58,118.37,155.37,2137.0
DEVYANI,NSE,DEVYANI.NS,True,,104.17,5232.95,12843.53,1138.0
DHAMPURSUG,NSE,DHAMPURSUG.NS,True,,126.66,395.17,814.51,5890.0
DHANBANK,NSE,DHANBANK.NS,True,,22.33,133.45,883.86,5433.0
DHANUKA,NSE,DHANUKA.NS,True,,962.1,419.19,4336.99,3631.0
DHARMAJ,NSE,DHARMAJ.NS,True,,240.31,100.5,812.18,812.0
DHRUV,NSE,DHRUV.NS,True,,30.04,18.34,56.98,1069.0
DHUNINV,NSE,DHUNINV.NS,True,,766.95,10.08,467.62,3701.0
DIACABS,NSE,DIACABS.NS,True,,127.15,1837.35,6700.44,3819.0
DIAMINESQ,NSE,DIAMINESQ.NS,True,,222.08,15.57,217.28,610.0
DIAMONDYD,NSE,DIAMONDYD.NS,True,,908.0,379.4,2174.28,2090.0
DICIND,NSE,DICIND.NS,True,,497.75,11.3,456.88,5889.0
DIFFNKG,NSE,DIFFNKG.NS,True,,254.9,249.11,946.35,363.0
DIGISPICE,NSE,DIGISPICE.NS,True,,16.92,27.46,352.62,4395.0
DIVGIITTS,NSE,DIVGIITTS.NS,True,,705.0,247.96,2156.1,745.0
DIVISLAB,NSE,DIVISLAB.NS,True,,6100.0,21917.9,161935.83,5711.0
DIXON,NSE,DIXON.NS,True,,10342.0,77825.39,62786.87,2103.0
DLF,NSE,DLF.NS,True,,540.75,22260.47,133901.16,4616.0
DLINKINDIA,NSE,DLINKINDIA.NS,True,,394.1,557.56,1400.08,4012.0
DMART,NSE,DMART.NS,True,,3770.8,16920.03,245378.43,2226.0
DMCC,NSE,DMCC.NS,True,,219.2,47.73,547.58,1065.0
DODLA,NSE,DODLA.NS,True,,1014.3,391.0,6119.05,1171.0
DOLATALGO,NSE,DOLATALGO.NS,True,,71.32,188.28,1256.21,1632.0
DOLLAR,NSE,DOLLAR.NS,True,,260.05,173.58,1478.13,2204.0
DOLPHIN,NSE,DOLPHIN.NS,True,,384.7,1347.27,1538.98,4798.0
DOMS,NSE,DOMS.NS,True,,2278.8,3868.53,13832.56,557.0
DONEAR,NSE,DONEAR.NS,True,,86.0,43.75,447.2,4748.0
DPABHUSHAN,NSE,DPABHUSHAN.NS,True,,1025.5,215.69,2341.0,2078.0
DPSCLTD,NSE,DPSCLTD.NS,True,,7.96,10.91,775.14,4419.0
DPWIRES,NSE,DPWIRES.NS,True,,143.09,19.53,221.8,2088.0
DRCSYSTEMS,NSE,DRCSYSTEMS.NS,True,,13.2,10.83,190.19,1243.0
DREAMFOLKS,NSE,DREAMFOLKS.NS,True,,70.61,116.72,376.14,876.0
DREDGECORP,NSE,DREDGECORP.NS,True,,878.15,4908.21,2458.82,5488.0
DRREDDY,NSE,DRREDDY.NS,True,,1298.9,20603.71,108145.26,7585.0
DSSL,NSE,DSSL.NS,True,,897.6,880.12,1142.23,4492.0
DVL,NSE,DVL.NS,True,,209.71,31.84,736.18,4484.0
DWARKESH,NSE,DWARKESH.NS,True,,39.68,289.72,735.28,5239.0
DYCL,NSE,DYCL.NS,True,,269.45,647.03,1305.72,902.0
DYNAMATECH,NSE,DYNAMATECH.NS,True,,9701.0,2692.48,6590.31,4814.0
DYNPRO,NSE,DYNPRO.NS,True,,220.13,62.39,273.59,2143.0
EASEMYTRIP,NSE,EASEMYTRIP.NS,True,,6.85,2966.8,2491.24,1238.0
ECLERX,NSE,ECLERX.NS,True,,1469.0,3554.3,13689.63,4494.0
ECOSMOBLTY,NSE,ECOSMOBLTY.NS,True,,111.86,417.4,671.16,385.0
EDELWEISS,NSE,EDELWEISS.NS,True,,104.7,6823.87,9913.82,4505.0
EICHERMOT,NSE,EICHERMOT.NS,True,,6909.0,36190.87,189523.68,7585.0
EIDPARRY,NSE,EIDPARRY.NS,True,,789.05,1685.08,14044.54,5893.0
EIEL,NSE,EIEL.NS,True,,147.86,1948.84,2595.39,326.0
EIFFL,NSE,EIFFL.NS,True,,231.92,167.62,575.16,2216.0
EIHAHOTELS,NSE,EIHAHOTELS.NS,True,,301.7,61.39,1838.45,4426.0
EIHOTEL,NSE,EIHOTEL.NS,True,,309.5,3112.25,19355.02,7588.0
EIMCOELECO,NSE,EIMCOELECO.NS,True,,1565.7,1149.53,903.16,5889.0
EKC,NSE,EKC.NS,True,,104.09,1507.31,1169.58,4999.0
ELDEHSG,NSE,ELDEHSG.NS,True,,811.65,18.37,802.74,974.0
ELECON,NSE,ELECON.NS,True,,389.85,3995.51,8748.23,4803.0
ELECTCAST,NSE,ELECTCAST.NS,True,,74.83,1665.24,4625.88,5890.0
ELECTHERM,NSE,ELECTHERM.NS,True,,657.65,281.65,843.98,4585.0
ELGIEQUIP,NSE,ELGIEQUIP.NS,True,,480.05,2892.8,15159.57,5890.0
ELGIRUBCO,NSE,ELGIRUBCO.NS,True,,38.13,25.59,190.84,4493.0
ELIN,NSE,ELIN.NS,True,,117.0,118.96,581.6,795.0
EMAMILTD,NSE,EMAMILTD.NS,True,,402.75,2471.32,17581.7,4843.0
EMAMIPAP,NSE,EMAMIPAP.NS,True,,68.26,12.74,413.23,1661.0
EMAMIREAL,NSE,EMAMIREAL.NS,True,,60.1,10.08,263.44,5860.0
EMCURE,NSE,EMCURE.NS,True,,1478.2,3534.51,28025.13,418.0
EMIL,NSE,EMIL.NS,True,,92.01,894.14,3540.07,848.0
EMKAY,NSE,EMKAY.NS,True,,222.67,49.12,583.15,4911.0
EMMBI,NSE,EMMBI.NS,True,,76.3,10.18,146.8,3968.0
EMSLIMITED,NSE,EMSLIMITED.NS,True,,297.0,811.6,1650.6,617.0
EMUDHRA,NSE,EMUDHRA.NS,True,,395.45,579.56,3242.49,942.0
ENDURANCE,NSE,ENDURANCE.NS,True,,2280.3,1764.69,32075.35,2330.0
ENGINERSIN,NSE,ENGINERSIN.NS,True,,191.64,18177.94,10779.54,7142.0
ENIL,NSE,ENIL.NS,True,,105.86,26.55,504.64,4957.0
ENTERO,NSE,ENTERO.NS,True,,1120.9,1682.0,4877.14,518.0
EPACK,NSE,EPACK.NS,True,,234.7,1487.07,2258.48,531.0
EPIGRAL,NSE,EPIGRAL.NS,True,,845.7,651.25,3648.46,626.0
EPL,NSE,EPL.NS,True,,190.68,948.31,6106.49,5892.0
EQUITASBNK,NSE,EQUITASBNK.NS,True,,57.01,2030.91,6510.69,1333.0
ERIS,NSE,ERIS.NS,True,,1284.9,870.2,17801.38,2156.0
ESABINDIA,NSE,ESABINDIA.NS,True,,5406.0,184.14,8321.47,5889.0
ESAFSFB,NSE,ESAFSFB.NS,True,,23.06,127.0,1189.03,582.0
ESCORTS,NSE,ESCORTS.NS,True,,3059.4,3785.24,33661.05,7585.0
ESSARSHPNG,NSE,ESSARSHPNG.NS,True,,23.59,49.22,490.4,3540.0
ESTER,NSE,ESTER.NS,True,,91.52,104.1,893.11,3639.0
ETERNAL,NSE,ETERNAL.NS,True,,232.29,120218.65,211666.03,1132.0
ETHOSLTD,NSE,ETHOSLTD.NS,True,,2237.0,556.72,5985.7,944.0
EUREKAFORB,NSE,EUREKAFORB.NS,True,,462.5,910.84,8949.0,377.0
EUROBOND,NSE,EUROBOND.NS,True,,146.6,10.84,359.17,1037.0
EVEREADY,NSE,EVEREADY.NS,True,,300.7,239.55,2191.69,5892.0
EVERESTIND,NSE,EVERESTIND.NS,True,,325.75,41.48,516.5,5890.0
EXCELINDUS,NSE,EXCELINDUS.NS,True,,874.45,94.89,1100.25,5891.0
EXICOM,NSE,EXICOM.NS,True,,88.46,279.82,1231.45,506.0
EXIDEIND,NSE,EXIDEIND.NS,True,,302.65,4561.5,25732.35,5893.0
EXPLEOSOL,NSE,EXPLEOSOL.NS,True,,720.3,139.68,1117.89,4049.0
EXXARO,NSE,EXXARO.NS,True,,6.84,21.09,306.03,1137.0
FACT,NSE,FACT.NS,True,,791.45,7955.22,51212.51,5890.0
FAIRCHEMOR,NSE,FAIRCHEMOR.NS,True,,493.3,85.21,639.24,1295.0
FCL,NSE,FCL.NS,True,,21.77,421.88,2539.33,2761.0
FDC,NSE,FDC.NS,True,,332.85,274.3,5419.13,5891.0
FEDERALBNK,NSE,FEDERALBNK.NS,True,,267.1,26345.42,65798.92,7587.0
FEDFINA,NSE,FEDFINA.NS,True,,134.18,1874.36,5022.26,571.0
FIEMIND,NSE,FIEMIND.NS,True,,2026.8,1420.92,5334.47,4790.0
FILATEX,NSE,FILATEX.NS,True,,40.68,299.95,1806.43,3590.0
FINCABLES,NSE,FINCABLES.NS,True,,878.15,3967.0,13430.37,5893.0
FINEORG,NSE,FINEORG.NS,True,,4256.1,744.53,13049.19,1907.0
FINOPB,NSE,FINOPB.NS,True,,150.82,804.03,1255.58,1078.0
FINPIPE,NSE,FINPIPE.NS,True,,174.63,1087.99,10797.62,5889.0
FIRSTCRY,NSE,FIRSTCRY.NS,True,,250.87,9966.41,12171.26,400.0
FIVESTAR,NSE,FIVESTAR.NS,True,,350.65,4637.32,10331.71,825.0
FLAIR,NSE,FLAIR.NS,True,,307.4,319.95,3239.85,569.0
FLUOROCHEM,NSE,FLUOROCHEM.NS,True,,3183.9,2421.56,34975.14,1594.0
FMGOETZE,NSE,FMGOETZE.NS,True,,382.05,236.34,2125.43,5889.0
FOCUS,NSE,FOCUS.NS,True,,66.56,49.24,446.86,2135.0
FOODSIN,NSE,FOODSIN.NS,True,,53.83,91.09,396.33,1075.0
FORCEMOT,NSE,FORCEMOT.NS,True,,21585.0,23758.12,28440.96,1591.0
FORTIS,NSE,FORTIS.NS,True,,822.05,13879.68,62061.33,4657.0
FOSECOIND,NSE,FOSECOIND.NS,True,,5247.0,196.13,3974.42,5890.0
FSL,NSE,FSL.NS,True,,216.97,2745.31,14996.85,4707.0
FUSION,NSE,FUSION.NS,True,,159.01,756.83,2571.45,828.0
GABRIEL,NSE,GABRIEL.NS,True,,862.95,2822.74,12395.75,5165.0
GAEL,NSE,GAEL.NS,True,,134.51,1374.69,6169.58,5893.0
GAIL,NSE,GAIL.NS,True,,142.87,17859.12,93938.16,7258.0
GALAPREC,NSE,GALAPREC.NS,True,,749.9,116.18,959.69,381.0
GALAXYSURF,NSE,GALAXYSURF.NS,True,,1641.0,238.65,6001.92,2003.0
GALLANTT,NSE,GALLANTT.NS,True,,555.95,601.78,13414.01,4925.0
GANDHAR,NSE,GANDHAR.NS,True,,132.38,2292.57,1297.27,571.0
GANDHITUBE,NSE,GANDHITUBE.NS,True,,803.2,129.82,979.62,4721.0
GANECOS,NSE,GANECOS.NS,True,,805.2,1848.48,2156.41,2727.0
GANESHBE,NSE,GANESHBE.NS,True,,76.39,106.46,549.93,1116.0
GARFIBRES,NSE,GARFIBRES.NS,True,,611.7,641.98,6072.09,5862.0
GARUDA,NSE,GARUDA.NS,True,,159.84,2614.29,1487.18,357.0
GATEWAY,NSE,GATEWAY.NS,True,,51.07,437.99,2552.11,990.0
GEECEE,NSE,GEECEE.NS,True,,263.2,11.92,550.4,4800.0
GEEKAYWIRE,NSE,GEEKAYWIRE.NS,True,,20.96,23.1,219.07,2118.0
GENCON,NSE,GENCON.NS,True,,43.15,156.0,247.42,1260.0
GENESYS,NSE,GENESYS.NS,True,,269.7,1563.68,1127.09,5745.0
GENUSPOWER,NSE,GENUSPOWER.NS,True,,239.1,1277.55,7421.15,5108.0
GEOJITFSL,NSE,GEOJITFSL.NS,True,,59.93,324.33,1672.78,5112.0
GESHIP,NSE,GESHIP.NS,True,,1429.7,7511.07,20411.42,5893.0
GFLLIMITED,NSE,GFLLIMITED.NS,True,,42.86,30.29,471.86,5892.0
GHCL,NSE,GHCL.NS,True,,433.45,468.67,3984.89,7585.0
GHCLTEXTIL,NSE,GHCLTEXTIL.NS,True,,75.69,146.29,723.49,686.0
GICHSGFIN,NSE,GICHSGFIN.NS,True,,142.31,132.16,769.14,6803.0
GICRE,NSE,GICRE.NS,True,,372.15,1629.04,65289.99,2078.0
GILLETTE,NSE,GILLETTE.NS,True,,8001.5,2273.1,26073.06,5890.0
GINNIFILA,NSE,GINNIFILA.NS,True,,37.91,46.06,324.7,5890.0
GIPCL,NSE,GIPCL.NS,True,,132.82,349.58,2062.1,5890.0
GLAND,NSE,GLAND.NS,True,,1627.1,2781.21,26807.52,1318.0
GLAXO,NSE,GLAXO.NS,True,,2384.8,1707.81,40399.95,5890.0
GLENMARK,NSE,GLENMARK.NS,True,,2180.1,11676.85,61543.76,5893.0
GLOBAL,NSE,GLOBAL.NS,True,,99.23,97.17,505.1,2227.0
GLOBALVECT,NSE,GLOBALVECT.NS,True,,156.21,22.62,218.69,4785.0
GLOBUSSPR,NSE,GLOBUSSPR.NS,True,,866.2,1363.4,2509.57,4070.0
GLOSTERLTD,NSE,GLOSTERLTD.NS,True,,514.7,12.0,563.25,472.0
GMBREW,NSE,GMBREW.NS,True,,1006.05,2212.56,2298.51,5891.0
GMDCLTD,NSE,GMDCLTD.NS,True,,575.7,28522.88,18310.32,5893.0
GMMPFAUDLR,NSE,GMMPFAUDLR.NS,True,,856.9,658.18,3854.65,1988.0
GMRAIRPORT,NSE,GMRAIRPORT.NS,True,,90.56,12496.78,95622.08,4832.0
GMRP&UI,NSE,GMRP&UI.NS,True,,104.52,1679.2,8163.19,989.0
GNA,NSE,GNA.NS,True,,375.35,709.57,1611.41,2345.0
GNFC,NSE,GNFC.NS,True,,407.05,778.14,5981.22,5890.0
GOACARBON,NSE,GOACARBON.NS,True,,305.35,110.85,280.58,4637.0
GOCLCORP,NSE,GOCLCORP.NS,True,,236.3,125.86,1173.42,4528.0
GOCOLORS,NSE,GOCOLORS.NS,True,,275.4,688.06,1488.19,1067.0
GODAVARIB,NSE,GODAVARIB.NS,True,,316.9,1347.46,1621.77,346.0
GODFRYPHLP,NSE,GODFRYPHLP.NS,True,,1991.5,25281.5,31063.77,6800.0
GODIGIT,NSE,GODIGIT.NS,True,,325.75,1317.06,30108.65,455.0
GODREJAGRO,NSE,GODREJAGRO.NS,True,,588.5,1768.99,11328.47,2084.0
GODREJCP,NSE,GODREJCP.NS,True,,1017.6,12128.68,104125.37,5893.0
GODREJIND,NSE,GODREJIND.NS,True,,832.05,817.68,28023.85,5893.0
GODREJPROP,NSE,GODREJPROP.NS,True,,1549.5,21795.89,46672.14,4004.0
GOKEX,NSE,GOKEX.NS,True,,581.4,7856.67,4258.59,5160.0
GOKUL,NSE,GOKUL.NS,True,,42.92,32.06,424.89,4388.0
GOKULAGRO,NSE,GOKULAGRO.NS,True,,181.54,3249.12,5357.0,2476.0
GOLDIAM,NSE,GOLDIAM.NS,True,,296.1,2451.13,3343.5,5073.0
GOLDTECH,NSE,GOLDTECH.NS,True,,39.8,18.91,208.9,5889.0
GOODLUCK,NSE,GOODLUCK.NS,True,,1017.1,993.93,3384.81,2357.0
GOPAL,NSE,GOPAL.NS,True,,273.1,280.93,3404.15,499.0
GPIL,NSE,GPIL.NS,True,,262.65,5277.74,17037.26,4914.0
GPPL,NSE,GPPL.NS,True,,151.67,2418.41,7335.15,3832.0
GPTHEALTH,NSE,GPTHEALTH.NS,True,,120.65,129.82,989.99,508.0
GPTINFRA,NSE,GPTINFRA.NS,True,,103.62,331.93,1309.39,2397.0
GRANULES,NSE,GRANULES.NS,True,,590.95,5039.34,14643.56,5121.0
GRAPHITE,NSE,GRAPHITE.NS,True,,607.1,10443.14,11868.65,5891.0
GRASIM,NSE,GRASIM.NS,True,,2616.3,19648.1,177409.4,5890.0
GRAVITA,NSE,GRAVITA.NS,True,,1405.2,2675.59,10235.04,3786.0
GREAVESCOT,NSE,GREAVESCOT.NS,True,,134.73,1272.77,3137.99,5862.0
GREENLAM,NSE,GREENLAM.NS,True,,213.53,102.43,5463.88,2730.0
GREENPANEL,NSE,GREENPANEL.NS,True,,194.07,306.01,2381.28,1590.0
GREENPLY,NSE,GREENPLY.NS,True,,192.9,421.22,2409.82,5890.0
GREENPOWER,NSE,GREENPOWER.NS,True,,9.35,324.7,1097.74,3812.0
GRINDWELL,NSE,GRINDWELL.NS,True,,1402.2,581.22,15525.16,4817.0
GRINFRA,NSE,GRINFRA.NS,True,,859.7,510.9,8328.5,1157.0
GRMOVER,NSE,GRMOVER.NS,True,,154.27,2885.02,3201.47,875.0
GRPLTD,NSE,GRPLTD.NS,True,,1847.9,43.86,985.55,2741.0
GRSE,NSE,GRSE.NS,True,,2280.8,25741.05,26131.3,1831.0
GRWRHITECH,NSE,GRWRHITECH.NS,True,,3650.8,2572.62,8488.64,1021.0
GSFC,NSE,GSFC.NS,True,,153.95,1362.22,6134.56,7585.0
GSLSU,NSE,GSLSU.NS,True,,57.65,19.29,244.33,738.0
GSPL,NSE,GSPL.NS,True,,254.75,1720.85,14377.98,4957.0
GTL,NSE,GTL.NS,True,,6.36,22.02,100.04,5890.0
GTPL,NSE,GTPL.NS,True,,59.03,111.38,663.87,2155.0
GUFICBIO,NSE,GUFICBIO.NS,True,,294.35,114.63,2958.4,5292.0
GUJALKALI,NSE,GUJALKALI.NS,True,,538.25,6687.75,3955.09,6803.0
GUJAPOLLO,NSE,GUJAPOLLO.NS,True,,447.0,84.91,582.2,4638.0
GUJGASLTD,NSE,GUJGASLTD.NS,True,,354.6,4262.55,24410.31,2594.0
GUJTHEM,NSE,GUJTHEM.NS,True,,273.5,302.17,2985.6,263.0
GULFOILLUB,NSE,GULFOILLUB.NS,True,,919.3,429.62,4541.35,2871.0
GULFPETRO,NSE,GULFPETRO.NS,True,,28.24,16.24,146.27,5307.0
GULPOLY,NSE,GULPOLY.NS,True,,155.69,219.02,971.75,2752.0
GVT&D,NSE,GVT&D.NS,True,,3678.9,24594.5,94196.96,5863.0
HAL,NSE,HAL.NS,True,,3782.4,56652.12,252957.45,1971.0
HAPPSTMNDS,NSE,HAPPSTMNDS.NS,True,,410.85,11916.56,6172.25,1364.0
HAPPYFORGE,NSE,HAPPYFORGE.NS,True,,1265.4,747.67,11939.11,553.0
HARIOMPIPE,NSE,HARIOMPIPE.NS,True,,305.55,407.71,946.96,974.0
HARRMALAYA,NSE,HARRMALAYA.NS,True,,174.48,23.5,322.12,5890.0
HARSHA,NSE,HARSHA.NS,True,,340.6,169.04,3104.48,861.0
HATHWAY,NSE,HATHWAY.NS,True,,9.84,245.47,1741.78,3968.0
HATSUN,NSE,HATSUN.NS,True,,956.75,477.46,21311.44,2899.0
HAVELLS,NSE,HAVELLS.NS,True,,1281.2,10282.52,80368.87,5891.0
HBLENGINE,NSE,HBLENGINE.NS,True,,659.5,12206.85,18281.01,316.0
HCC,NSE,HCC.NS,True,,15.44,4072.21,4044.46,7588.0
HCG,NSE,HCG.NS,True,,544.25,963.11,7721.77,2465.0
HCL-INSYS,NSE,HCL-INSYS.NS,True,,11.73,36.78,386.16,5859.0
HCLTECH,NSE,HCLTECH.NS,True,,1333.7,39656.55,360852.85,5864.0
HDFCAMC,NSE,HDFCAMC.NS,True,,2385.9,23913.88,102212.0,1882.0
HDFCBANK,NSE,HDFCBANK.NS,True,,780.45,266736.72,1201261.87,7588.0
HDFCLIFE,NSE,HDFCLIFE.NS,True,,623.65,18712.65,134526.05,2061.0
HECPROJECT,NSE,HECPROJECT.NS,True,,107.45,38.17,116.46,2224.0
HEG,NSE,HEG.NS,True,,498.15,12260.43,9613.18,5890.0
HEIDELBERG,NSE,HEIDELBERG.NS,True,,149.43,114.96,3394.11,7585.0
HEMIPROP,NSE,HEMIPROP.NS,True,,137.2,845.81,3911.91,1340.0
HERANBA,NSE,HERANBA.NS,True,,179.39,88.38,717.8,1247.0
HERITGFOOD,NSE,HERITGFOOD.NS,True,,309.45,1068.44,2876.56,5890.0
HEROMOTOCO,NSE,HEROMOTOCO.NS,True,,5275.5,27459.84,105557.36,5890.0
HESTERBIO,NSE,HESTERBIO.NS,True,,1395.0,64.24,1186.71,2722.0
HEXT,NSE,HEXT.NS,True,,439.45,5390.6,26777.71,266.0
HFCL,NSE,HFCL.NS,True,,71.16,19372.77,10888.81,5859.0
HGINFRA,NSE,HGINFRA.NS,True,,489.9,1927.26,3195.49,1985.0
HGS,NSE,HGS.NS,True,,362.25,150.12,1685.58,5860.0
HIKAL,NSE,HIKAL.NS,True,,168.48,1811.03,2077.78,5890.0
HILTON,NSE,HILTON.NS,True,,15.64,31.92,57.05,4646.0
HIMATSEIDE,NSE,HIMATSEIDE.NS,True,,79.32,460.9,997.39,5890.0
HINDALCO,NSE,HINDALCO.NS,True,,874.25,57509.37,195471.41,7588.0
HINDCOMPOS,NSE,HINDCOMPOS.NS,True,,394.6,16.28,582.78,5892.0
HINDCOPPER,NSE,HINDCOPPER.NS,True,,489.45,174096.37,47349.26,4001.0
HINDOILEXP,NSE,HINDOILEXP.NS,True,,128.43,1255.96,1698.4,7585.0
HINDPETRO,NSE,HINDPETRO.NS,True,,336.3,22355.51,71558.67,7584.0
HINDUNILVR,NSE,HINDUNILVR.NS,True,,2082.7,32146.48,489420.44,7588.0
HINDWAREAP,NSE,HINDWAREAP.NS,True,,197.14,249.54,1650.08,1546.0
HINDZINC,NSE,HINDZINC.NS,True,,514.75,69680.25,217498.3,5863.0
HIRECT,NSE,HIRECT.NS,True,,1488.6,705.67,2557.98,4744.0
HITECH,NSE,HITECH.NS,True,,75.54,667.23,1531.95,2487.0
HITECHCORP,NSE,HITECHCORP.NS,True,,141.16,13.1,242.45,4498.0
HLEGLAS,NSE,HLEGLAS.NS,True,,286.3,347.96,1988.49,1256.0
HLVLTD,NSE,HLVLTD.NS,True,,6.92,25.9,456.21,5893.0
HMAAGRO,NSE,HMAAGRO.NS,True,,23.96,52.58,1200.26,669.0
HMVL,NSE,HMVL.NS,True,,63.17,16.86,464.39,3867.0
HNDFDS,NSE,HNDFDS.NS,True,,482.15,245.4,5763.59,812.0
HOMEFIRST,NSE,HOMEFIRST.NS,True,,936.0,5826.4,9768.57,1269.0
HONASA,NSE,HONASA.NS,True,,289.2,3922.39,9412.98,585.0
HONAUT,NSE,HONAUT.NS,True,,28330.0,1680.52,25064.57,5892.0
HONDAPOWER,NSE,HONDAPOWER.NS,True,,2021.9,126.75,2050.83,5889.0
HPAL,NSE,HPAL.NS,True,,30.76,20.94,284.03,1048.0
HPL,NSE,HPL.NS,True,,283.55,634.16,1823.24,2339.0
HSCL,NSE,HSCL.NS,True,,451.4,5801.98,22934.33,4701.0
HTMEDIA,NSE,HTMEDIA.NS,True,,20.34,17.88,473.33,5069.0
HUBTOWN,NSE,HUBTOWN.NS,True,,198.28,1309.39,2818.14,4717.0
HUDCO,NSE,HUDCO.NS,True,,172.48,7603.61,34528.77,2186.0
HUHTAMAKI,NSE,HUHTAMAKI.NS,True,,162.93,252.96,1230.48,5893.0
HYUNDAI,NSE,HYUNDAI.NS,True,,1951.0,10667.32,158526.77,352.0
ICEMAKE,NSE,ICEMAKE.NS,True,,764.0,252.89,1205.57,2045.0
ICICIBANK,NSE,ICICIBANK.NS,True,,1245.4,180560.32,891531.34,5890.0
ICICIGI,NSE,ICICIGI.NS,True,,1777.2,11256.68,88628.64,2096.0
ICICIPRULI,NSE,ICICIPRULI.NS,True,,552.1,6654.89,79979.46,2342.0
ICIL,NSE,ICIL.NS,True,,233.45,1966.2,4623.58,5064.0
ICRA,NSE,ICRA.NS,True,,5203.5,265.75,5007.6,4672.0
IDBI,NSE,IDBI.NS,True,,73.07,17275.92,78575.43,7588.0
IDEA,NSE,IDEA.NS,True,,9.34,46141.97,101192.4,4696.0
